variant,source,entry_time_ny,resolved_time_ny,symbol,condition,level_name,direction,entry,sl,r_size,outcome,hit_50,hit_liquidity,t50_px,t100_px,stdv_2_px,stdv_2_5_px,stdv_4_px,mfe_r,mae_r,net_r,risk_usd,pnl_usd,balance_after,signal_id,final_verdict,rejected_by,filter_pd,filter_qt,filter_qt_phase,filter_mo_bias,filter_hrl,run_id,is_backtest
m5_cisd,mt5,2026-06-08 02:35:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.15179,1.15249,0.0006999999999999229,stop,True,False,1.1514199999999999,1.15085,1.1513700000000002,1.1509350000000003,1.1496300000000004,0.83,-1.16,-1.114,,,,c3fd8c076fa2,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-08 03:10:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.15239,1.15121,0.0011799999999999589,stop,False,False,1.1580599999999999,1.16443,1.15562,1.1563,1.1583400000000001,0.25,-1.13,-1.068,,,,dbc7cee5a2e4,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-08 03:10:00-04:00,,EURUSD,ipda_sweep,IPDA20_Low,bullish_sweep,1.15239,1.15121,0.0011799999999999589,stop,False,False,1.165235,1.17878,1.15562,1.1563,1.1583400000000001,0.25,-1.13,-1.068,,,,354e593dfc08,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-08 07:45:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.15345,1.15438,0.0009299999999998754,stop,False,False,1.152345,1.1507100000000001,1.1460200000000003,1.1446550000000002,1.1405600000000005,0.15,-1.31,-1.086,,,,13546f7dd927,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-08 10:05:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.15382,1.15445,0.0006299999999999084,stop,False,False,1.152145,1.14991,1.1511799999999999,1.1504649999999998,1.1483199999999998,1.16,-1.22,-1.127,,,,4eed20fd61ca,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-09 09:25:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.15721,1.15779,0.0005800000000000249,liquidity,True,True,1.1562549999999998,1.15502,1.1550299999999996,1.1545749999999995,1.1532099999999992,4.69,-0.74,3.638,,,,6edc7ffbaf4b,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-10 07:00:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_High,bearish_sweep,1.15379,1.1559599999999999,0.002169999999999783,liquidity,,True,,1.15346,1.1544399999999997,1.1542099999999995,1.1535199999999994,0.17,-0.51,0.115,,,,b0664ad00c2d,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-10 10:45:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.15546,1.1573,0.0018400000000000638,liquidity,True,True,1.154335,1.15346,1.1551699999999998,1.1550449999999999,1.1546699999999996,1.09,-0.11,1.043,,,,190b51bc4f26,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-10 08:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.15463,1.15343,0.0012000000000000899,liquidity,,True,,1.1570300000000002,1.1600900000000003,1.1611850000000004,1.1644700000000006,2.02,-0.35,1.933,,,,661ab1264b68,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-10 10:45:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.15546,1.1573,0.0018400000000000638,expired,True,False,1.15384,1.15324,1.15474,1.154605,1.1542000000000001,1.11,-0.26,1.016,,,,61f336a292c6,rejected,pd,fail,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-10 10:45:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.15546,1.1573,0.0018400000000000638,liquidity,True,True,1.15422,1.15419,1.15474,1.154605,1.1542000000000001,1.09,-0.11,0.647,,,,9248210cc632,rejected,pd,fail,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-10 10:45:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_High,bearish_sweep,1.15546,1.1573,0.0018400000000000638,liquidity,True,True,1.155165,1.1544699999999999,1.14944,1.1482700000000001,1.14476,1.09,-0.11,0.495,,,,dfd36b87786d,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-11 02:45:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.15409,1.15473,0.0006399999999999739,stop,False,False,1.15341,1.15253,1.15411,1.15394,1.15343,0.16,-1.0,-1.125,,,,d0f2bdb35150,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-11 05:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.15287,1.1532499999999999,0.0003799999999998249,stop,,False,,1.1521100000000004,1.1533599999999997,1.1531649999999996,1.1525799999999995,0.03,-1.45,-1.211,,,,b4eaf406dfba,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-11 06:55:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.15312,1.15221,0.0009099999999999664,stop,False,False,1.15429,1.15555,1.1555700000000002,1.1560350000000001,1.1574300000000004,1.15,-1.38,-1.088,,,,1323ecf17506,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-11 11:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.15227,1.15129,0.0009799999999999809,stop,False,False,1.1535,1.15351,1.1549100000000003,1.1553600000000004,1.1567100000000006,0.15,-1.26,-1.082,,,,cc44a64a4de3,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-11 08:45:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.15371,1.15192,0.0017899999999999583,liquidity,,True,,1.15429,1.1593499999999997,1.1606449999999997,1.1645299999999994,0.36,-0.13,0.279,,,,e51152c6c623,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-11 11:20:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.15227,1.15129,0.0009799999999999809,stop,False,False,1.15527,1.1573,1.1585399999999997,1.1596999999999995,1.1631799999999994,0.15,-1.26,-1.082,,,,1ba103c0fe84,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-11 11:20:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.15227,1.15129,0.0009799999999999809,stop,False,False,1.15429,1.15555,1.15971,1.16105,1.16507,0.15,-1.26,-1.082,,,,b314e05a7125,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-12 02:40:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.15687,1.15648,0.0003900000000001125,stop,False,False,1.15761,1.1586400000000001,1.1589200000000002,1.1594650000000002,1.1611000000000002,1.38,-1.54,-1.205,,,,83295eaba0eb,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-12 05:15:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.15825,1.15729,0.0009600000000000719,stop,,False,,1.1601700000000001,1.1570200000000002,1.157245,1.1579200000000003,0.73,-1.48,-1.083,,,,cd1172f5974f,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-12 07:55:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.15713,1.15793,0.0007999999999999119,liquidity,True,True,1.156815,1.15612,1.15672,1.1565349999999999,1.15598,1.44,-0.12,1.163,,,,78358c2e333f,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-12 09:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.15669,1.15598,0.0007099999999999884,liquidity,True,True,1.156815,1.15751,1.1618299999999997,1.1628049999999996,1.1657299999999995,1.17,-0.37,1.042,,,,2d344c1cabda,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-12 09:15:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_Low,bullish_sweep,1.15725,1.15643,0.0008199999999998209,liquidity,,True,,1.15751,1.1591899999999997,1.1597249999999997,1.1613299999999995,0.33,-0.18,0.22,,,,06ff0815ee54,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-12 09:40:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_High,bearish_sweep,1.15675,1.1579,0.0011499999999999844,stop,,False,,1.15612,1.1529000000000003,1.1521300000000003,1.1498200000000005,0.13,-1.0,-1.07,,,,4e685d9c65e1,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-12 09:40:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.15675,1.15764,0.0008900000000000574,stop,,False,,1.1549699999999998,1.1521400000000002,1.15118,1.1483000000000003,0.04,-1.13,-1.09,,,,08d221c26727,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-15 07:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.16077,1.16123,0.00045999999999990493,stop,False,False,1.160385,1.15941,1.15903,1.158625,1.15741,0.46,-1.39,-1.174,,,,bb9910946ebd,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-16 02:55:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.1587399999999999,1.1581299999999999,0.0006099999999999994,liquidity,True,True,1.158985,1.15982,1.1590200000000002,1.1592800000000003,1.1600600000000003,2.0,-0.38,1.639,,,,f43059a6f2f4,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-16 05:25:00-04:00,,EURUSD,opening_gap_sweep,NWOG_High,bearish_sweep,1.16016,1.16095,0.0007899999999998464,stop,False,False,1.1589,1.15886,1.15436,1.15358,1.15124,0.23,-1.08,-1.101,,,,baa99f6cd1c5,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-16 08:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.15964,1.15999,0.0003500000000000725,stop,False,False,1.158985,1.15815,1.1602700000000001,1.1601050000000002,1.1596100000000003,1.46,-1.57,-1.229,,,,78d2c7f21f8b,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-16 09:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.15941,1.16036,0.0009500000000000064,stop,False,False,1.1585450000000002,1.15757,1.15983,1.1596899999999999,1.1592699999999998,0.66,-1.52,-1.084,,,,187984cb7893,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-16 10:45:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.15987,1.15878,0.0010900000000000354,liquidity,True,True,1.160215,1.1613,1.1628400000000003,1.1634600000000004,1.1653200000000006,1.63,-0.01,1.239,,,,463d96bf5752,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-16 10:45:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,1.15987,1.15878,0.0010900000000000354,expired,,False,,1.16205,1.1635000000000002,1.1642850000000002,1.1666400000000003,1.94,-0.01,0.78,,,,97ee72061a32,rejected,pd,fail,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-17 03:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16069,1.1615,0.0008099999999999774,liquidity,,True,,1.15907,1.1603100000000002,1.1601100000000002,1.1595100000000003,2.05,-0.27,1.901,47.68,90.65,4858.23,3887311a7141,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-06-17 03:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16069,1.1615,0.0008099999999999774,liquidity,,True,,1.15907,1.1603100000000002,1.1601100000000002,1.1595100000000003,2.05,-0.27,1.901,47.18,89.7,4807.86,3887311a7141,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-06-17 02:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,,,,no_ote_entry,,,,,,,,,,,,,,3887311a7141,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-06-17 02:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,,,,no_ote_entry,,,,,,,,,,,,,,3887311a7141,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m1_ote,mt5,2026-06-17 02:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,,,,no_ote_entry,,,,,,,,,,,,,,3887311a7141,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-17 02:40:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16072,1.16039,0.00032999999999994145,stop,True,False,1.161045,1.16167,1.16375,1.16431,1.16599,2.36,-2.15,-1.242,,,,59e38778f3eb,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-17 03:05:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.16123,1.16067,0.0005599999999998939,stop,,False,,1.16162,1.16363,1.16417,1.1657899999999999,0.48,-1.39,-1.143,,,,99c6a395feb8,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-17 03:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.16123,1.16067,0.0005599999999998939,stop,,False,,1.1623499999999998,1.16363,1.16417,1.1657899999999999,0.48,-1.39,-1.143,,,,a602ef18c55c,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-17 07:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.15904,1.15849,0.0005500000000000504,stop,False,False,1.160655,1.16151,1.1624700000000003,1.1629700000000005,1.1644700000000006,2.29,-1.71,-1.145,,,,018471bab846,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-17 13:55:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.15955,1.1581,0.0014500000000001734,stop,False,False,1.160655,1.16151,1.1618599999999994,1.1622499999999993,1.163419999999999,0.0,-3.41,-1.055,,,,1b43a0367d3c,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-19 03:40:00-04:00,,EURUSD,ipda_sweep,IPDA60_Low,bullish_sweep,1.14466,1.14416,0.0004999999999999449,expired,False,False,1.16459,1.1849,1.14593,1.1464349999999999,1.1479499999999998,6.86,-0.38,3.52,,,,6bc29291dcfe,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-19 04:40:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.14641,1.14572,0.0006899999999998574,stop,,False,,1.1477899999999996,1.1454600000000001,1.1456500000000003,1.1462200000000002,0.12,-1.25,-1.116,48.58,-54.21,4804.02,099291114b46,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-06-19 04:40:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.14641,1.14572,0.0006899999999998574,stop,,False,,1.1477899999999996,1.1454600000000001,1.1456500000000003,1.1462200000000002,0.12,-1.25,-1.116,48.08,-53.65,4754.21,099291114b46,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-06-19 09:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.1460544000000001,1.14572,0.000334400000000068,stop,,False,,1.1467232000000003,1.1454600000000001,1.1456500000000003,1.1462200000000002,1.39,-1.21,-1.239,47.74,-59.16,4714.82,099291114b46,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-06-19 04:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,,,,no_ote_zone,,,,,,,,,,,,,,099291114b46,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m1_ote,mt5,2026-06-19 09:37:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.1458304,1.14561,0.00022039999999989845,liquidity,,True,,1.1462711999999997,1.1454600000000001,1.1456500000000003,1.1462200000000002,2.4,-0.73,1.637,47.66,78.02,4843.62,099291114b46,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-19 06:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.14578,1.14546,0.000320000000000098,stop,False,False,1.1461450000000002,1.14674,1.14899,1.1496149999999998,1.15149,0.31,-1.06,-1.25,,,,4c3cf1b907d4,rejected,hrl,pass,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-19 07:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.14622,1.14672,0.0004999999999999449,stop,True,False,1.1461450000000002,1.14555,1.1427000000000003,1.1420150000000002,1.1399600000000005,0.84,-1.26,-1.16,,,,e22481f3809e,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-19 09:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.14625,1.1475,0.0012499999999999734,stop,False,False,1.1445400000000001,1.14273,1.1427000000000003,1.1420150000000002,1.1399600000000005,0.48,-1.1,-1.064,,,,edf633c6d0a3,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-19 09:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.14625,1.1475,0.0012499999999999734,stop,False,False,1.144185,1.14177,1.1437,1.1431749999999998,1.1416,0.48,-1.1,-1.064,,,,5d94df67c6de,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-19 09:35:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_High,bearish_sweep,1.1459,1.14652,0.0006200000000000649,stop,False,False,1.1445400000000001,1.14273,1.14363,1.142985,1.14105,0.16,-1.03,-1.129,,,,ffe1b6222198,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-19 10:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_High,bearish_sweep,1.14594,1.1465,0.000560000000000116,stop,False,False,1.144185,1.14177,1.14532,1.1449949999999998,1.1440199999999998,0.27,-1.07,-1.143,,,,d92a093cbca0,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-22 06:15:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.14588,1.14627,0.00038999999999989043,liquidity,True,True,1.145245,1.14414,1.1438499999999996,1.1434299999999995,1.1421699999999992,5.97,-0.82,4.256,,,,8c2450080247,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-22 07:30:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.1454,1.14492,0.00048000000000003595,stop,False,False,1.14626,1.14738,1.1482199999999998,1.1487399999999997,1.1502999999999997,0.17,-1.37,-1.167,,,,51008addf4d4,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-22 08:05:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.14562,1.14468,0.0009400000000001629,stop,True,False,1.146105,1.14702,1.14837,1.1489449999999999,1.1506699999999999,0.62,-2.2,-1.085,,,,92f8c460e746,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-22 08:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.14562,1.14468,0.0009400000000001629,stop,True,False,1.145845,1.1465,1.14837,1.1489449999999999,1.1506699999999999,0.62,-2.2,-1.085,,,,99f50d091afd,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-22 10:45:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.14436,1.14257,0.0017899999999999583,stop,False,False,1.145245,1.14635,1.1514999999999995,1.1528249999999995,1.1567999999999992,0.4,-1.03,-1.045,,,,d81ec55fd8a3,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-06-23 03:00:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,1.14312,1.14186,0.0012599999999998168,stop,,False,,1.1456399999999995,1.1438500000000005,1.1441700000000006,1.1451300000000009,0.63,-1.52,-1.063,,,,7b6a4132b831,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-06-23 03:00:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.14312,1.14209,0.0010299999999998644,stop,False,False,1.1446399999999999,1.14738,1.14531,1.145885,1.14761,0.78,-1.0,-1.078,,,,65c03d83ae57,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
